URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cdehyd,0.1.0,active,,CS_cDEHYD,Dehydratatie,"Dehydratatie",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cdelir,0.1.0,active,,CS_cDELIR,Delirium,"Delirium",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cdentistrefer,0.1.0,active,,CS_cDENTISTREFER,Doorverwijzing naar de tandarts,"Doorverwijzing naar de tandarts",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cdrug,0.1.0,active,,CS_cDRUG,Juist en verantwoord medicatiegebruik,"Juist en verantwoord medicatiegebruik",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cenvir,0.1.0,active,,CS_cENVIR,Thuisomgeving,"Thuisomgeving",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cfalls,0.1.0,active,,CS_cFALLS,Valincidenten,"Valincidenten",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cfeedtb,0.1.0,active,,CS_cFEEDTB,Sondevoeding,"Sondevoeding",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chsbehav,0.1.0,active,,CS_cHSBEHAV,Gedrag - Ziekenhuis,"Gedrag - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chscognit,0.1.0,active,,CS_cHSCOGNIT,Cognitieverlies - Ziekenhuis,"Cognitieverlies - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chscommun,0.1.0,active,,CS_cHSCOMMUN,Communicatie - Ziekenhuis,"Communicatie - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chsdepress,0.1.0,active,,CS_cHSDEPRESS,Depressie - Ziekenhuis,"Depressie - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chsfalls,0.1.0,active,,CS_cHSFALLS,Valincidenten - Ziekenhuis,"Valincidenten - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chsinstitution,0.1.0,active,,CS_cHSINSTITUTION,Kans op opname in een voorziening - Ziekenhuis,"Kans op opname in een voorziening - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chspain,0.1.0,active,,CS_cHSPAIN,Pijn - Ziekenhuis,"Pijn - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chsreadmission,0.1.0,active,,CS_cHSREADMISSION,Kans op heropname,"Kans op heropname",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-chsundernutrition,0.1.0,active,,CS_cHSUNDERNUTRITION,Ondervoeding - Ziekenhuis,"Ondervoeding - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ciadl,0.1.0,active,,CS_cIADL,Instrumentele activiteiten van het dagelijks leven (IADL),"Instrumentele activiteiten van het dagelijks leven (IADL)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cmhcrim,0.1.0,active,,CS_cMHCRIM,Criminele activiteiten,"Criminele activiteiten",
